FMID|MarketName|Website|Street|City|County|State|Zip|Schedule|x|y|Location|Credit|WIC|WICcash|SFMNP|SNAP|Bakedgoods|Cheese|Crafts|Flowers|Eggs|Seafood|Herbs|Vegetables|Honey|Jams|Maple|Meat|Nursery|Nuts|Plants|Poultry|Prepared|Soap|Trees|Wine|updateTime
1002669|Delaware Avenue Farmers Market|http://www.delawareavenue.org|1727 Delaware Avenue|Wilmington|New Castle|Delaware|19806|May - September Tuesday 4:00 PM to 7:30 PM|-75.563278|39.75887|In a roadside stand|Y|N|N|N|N|Y|N|N|Y|Y|N|Y|Y|N|Y|N|N|N|N|N|N|Y|N|N|N|5/9/2012 11:14:47 AM
22001828|Delaware County Farmers Market|http://www.delawarecountyfair.com|236 Pennsylvania Ave., Delaware Fairgounds|Delaware|Delaware|Ohio|43015||-83.0689|40.2939||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1002679|Delaware State University Farmers Market||1200 North DuPont Hwy|Dover DE|Kent|Delaware|19901|May - September Saturday 10:00 AM to 2:00 PM, (Opens May 19th thru September 29th (Closed June 3rd for the Nascar Race))|-75.534525|39.183304|Federal/State government building grounds|N|N|N|N|N|N|N|N|Y|Y|N|Y|Y|Y|N|N|Y|Y|N|Y|N|N|Y|N|N|5/9/2012 11:46:19 AM
22002304|Delaware Valley College Farmers Market|http://www.delawarevalleycollege.com|700 E. Butler Ave|Doylestown|Bucks|Pennsylvania|18901||-75.1518|40.2916||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1003493|Delhi Farmers Market||Court House Square, Main St,|Delhi|Delaware|New York|13753|June Thursday 9:00 AM to 2:00 PM September Thursday 9:00 AM to 2:00 PM|-74.914327|42.2792339|Local government building grounds|N|N|N|N|N|Y|Y|N|Y|N|N|Y|Y|Y|Y|Y|Y|N|N|Y|N|N|N|N|Y|5/17/2012 9:24:34 AM
1003453|Delmar Farmers Market|http://www.delmarmarket.org|332 kenwood ave.|delmar|Albany|New York|12054|June - December Saturday 9:00 AM to 1:00 PM|-73.825378|42.622339|Educational institution|N|N|N|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|N|Y|5/16/2012 9:18:01 PM
1002844|Delray Green Market|http://delraygreenmarket.com|29 SE 4th Avenue|Delray Beach|Palm Beach|Florida|33444|October - December Saturday 9:00 AM to 2:00 PM, (Open rain or shine!)|-80.069067|26.46093|Closed-off public street|Y|N|N|N|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|Y|Y|Y|Y|N|5/10/2012 11:32:34 AM
22004802|Deltaville Farmers Market|http://deltavilleva.com/MuseumPark/FarmersMarket.aspx|287 Jackson Creek Road|Deltaville||Virginia|||-76.3267|37.5528||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22003817|Demopolis Farmers Market||Hwy 80 East|Dempolis|Marengo|Alabama|36732||-87.8346|32.5148||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004137|Denali Farmers Market||Intersection of the Parks Highway and Susitna River Road|Anchorage||Alaska|||-150.234|62.3163||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1000972|Denio's Farmers Market|http://www.deniosmarket.com|1551 Vineyard Road|Roseville|Placer|California|95678|January - December Friday 10:00 AM to 3:00 PM, Saturday 7:00 AM to 3:30 PM, Sunday 7:00 AM to 5:00 PM, (Market is open rain or shine)|-121.3031|38.74163|Other|Y|N|N|N|Y|Y|N|Y|Y|N|N|Y|Y|Y|Y|N|N|Y|Y|Y|N|Y|Y|Y|Y|4/26/2012 2:51:44 PM
22003532|Denison Farmers Market|http://dloftus@cdcia.org|1st Avenue N. & 15th Street|Denison|Crawford|Iowa|51442||-95.3508|42.02||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1002541|Denton Main Street Farmers' Market|http://www.downtowndenton.com|4th and Gay Streets|Denton|Caroline|Maryland|21629|May - September Wednesday 9:30 AM to 2:00 PM, Friday 9:30 AM to 2:00 PM|-75.830512|38.88654|Local government building grounds|N|N|N|N|N|N|N|N|Y|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|5/8/2012 9:25:06 AM
22004203|Denton St. Luke's Farmers' Market||100 S. Fifth Avenue|Denton|Caroline|Maryland|21629|June July August September|-75.8304|38.8843|Faith-based institution (e.g., church, mosque, synagogue, temple)|N|Y|N|Y|N|Y|N|N|N|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|8/8/2011 11:39:15 AM
1000867|Denver Urban Homesteading Farmers Market|http://www.denverurbanhomesteading.com|200 Santa Fe Drive|Denver|Denver|Colorado|80223|January - December Thursday - Friday 3:00 PM to 7:00 PM, Saturday 9:00 AM to 3:00 PM|-104.998287|39.719549|Other|Y|N|N|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|4/26/2012 1:52:08 PM
1002346|Denville Farmers Market|http://www.denvillefarmersmarket.com|Bloomfield Ave Parking Lot|Denville|Morris|New Jersey|7834|June - November Sunday 8:30 AM to 1:00 PM|-74.475718|40.890612|Closed-off public street|Y|Y|Y|Y|N|Y|Y|N|Y|Y|Y|N|Y|Y|Y|N|Y|Y|N|N|Y|Y|Y|N|N|5/7/2012 11:14:45 AM
22004804|DePere Market at Festival Foods||1001 Main Ave|De Pere|Brown|Wisconsin|||-88.0872|44.4501||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1000738|Deposit Farmers' Market|http://www.ccedelaware.org|107 2nd Street|Deposit|Delaware|New York|13754|September Thursday 10:00 AM to 2:00 PM, (Only open September 20)|-75.42491|42.06229|Faith-based institution (e.g., church, mosque, synagogue, temple)|N|Y|N|N|N|N|N|N|N|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|4/26/2012 8:55:28 AM
1002965|Derby Farmer's Market, Derby Vermont|http://derbyfarmersmarket.org||Derby|Orleans|Vermont|5829|May - October Saturday 9:30 AM to 2:30 PM, (From Memorial Day Weekend until Columbus Day )|-72.140694|44.951193|Other|Y|N|Y|N|Y|Y|N|Y|Y|Y|N|Y|Y|Y|Y|Y|N|Y|N|Y|N|Y|Y|Y|N|5/12/2012 7:56:38 AM
22001501|Derby Farmers Market|http://www.kansasgrownmarket.com|800 N. Baltimore|Derby|Sedgwick|Kansas|||-97.27|37.5509||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004805|DeRidder Farmers Market||206 N. Washington Ave.|DeRidder|Beauregard|Louisiana|70634||-93.286|30.848||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1001245|Derry NH Farmers' Market|http://www.derry-nh.org|14 Manning Street|Derry|Rockingham|New Hampshire|3038|June - September Wednesday 3:00 PM to 7:00 PM|-71.326375|42.882356|Local government building grounds|Y|N|N|N|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|N|N|Y|Y|Y|N|Y|4/27/2012 11:00:31 AM
1000898|Des Moines Waterfront Farmers Market|http://www.DMFM.org|22708 Dock Ave S|Des Moines|King|Washington|98198|June - October Saturday 10:00 AM to 2:00 PM|-122.329287|47.401642|Other|N|Y|N|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|4/26/2012 2:05:28 PM
22002810|Desert Canyon Center Farmers Market|http://www.arizonafarmersmarkets.us|10405 McDowell Mountain Rd.|Scottsdale|Maricopa|Arizona|85250||-111.855|33.6283||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001782|Desert Hot Springs Farmers Market|http://www.desertlocalnews.com|Mission Springs Park|Desert Hot Springs|Riverside|California|92241||-116.498|33.9418||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001473|DeSoto Farmers' Market||10117 Hwy. 171|Grand Cane|De Soto|Louisiana|71032|May - June Saturday 8:00 AM to 11:00 AM, (DeSoto Farmers' Market will open on May 12th and our last Saturday will be June 16th )|-93.8328|32.134|Local government building grounds|N|N|N|Y|N|Y|N|Y|N|Y|N|N|Y|Y|Y|N|N|N|N|N|N|N|N|N|N|4/30/2012 12:16:25 PM
1001263|Detroit Eastern Market Tuesdays|http://www.detroiteasternmarket.com|2934 Russell St|Detroit|Wayne|Michigan|48207|July - October Tuesday 11:00 AM to 6:00 PM|-83.0416|42.34892|Other|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|4/27/2012 12:54:44 PM
1001780|Deville Street Farmers Market|http://www.waccamawmarkets.org|4017 Deville St.|Myrtle Beach|Horry|South Carolina|29577|May - October Saturday 8:00 AM to 12:00 PM|-78.938913|33.669604|Closed-off public street|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|N|4/30/2012 6:03:45 PM
22002040|Devils Lake Community Market|http://www.devilslakecommunitymarket.netfirms.com|Roosevelt Park, Devils Lake|Devils Lake|Ramsey|North Dakota|58380||-98.8711|48.1131||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22002805|Dewey Humboldt Farmers Market||2581 South Highway 69 (N of Main St)|Humboldt|Yavapai|Arizona|86329||-112.252|34.4864||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22000993|Dewitt Farmers Market|http://www.dewittfarmersmarket.com/|Bridge and Main St|Dewitt|Clinton|Michigan|48820||-84.5691|42.8422||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Jul 6 2010 12:46PM
22003544|DeWitt Farmers Market||Lincoln Park|DeWitt|Clinton|Iowa|52742||-90.496|41.5309||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1003320|Dexter Farmers Market|http://www.villageofdexter.org|3233 Alpine|Dexter|Washtenaw|Michigan|48130|May - October Tuesday 3:00 PM to 7:00 PM, Saturday 8:00 AM to 1:00 PM|-83.8893057|42.3396182|Local government building grounds|N|N|N|Y|Y|Y|N|Y|N|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|N|N|Y|N|N|5/16/2012 10:44:57 AM
22004533|Dexter Lake Farmers Market|http://DexterLakeFarmersMarket.org|Dexter State Recreation Site Highway 58 milepost 11 Dexter, Oregon|Dexter|Lane|Oregon|97431||-122.815|43.9173||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22000544|DFA 84 West Famer's Market||3615 West Main Street|Dothan|Houston|Alabama|36305||-85.4466|31.2311||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|May 10 2010 2:44PM
22004275|DFC Farmers' Market|http://www.gsa.gov/dfcfarmersmarket|Denver Federal Center (7th and Main)|Denver|Jefferson County|Colorado|||-76.1409|40.2353||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1002565|Diablo Valley Farmers' Market|http://cafarmersmkts.com/markets/category/diablo-valley|Mitchell Dr. & N. Wiget Lane|Walnut Creek|Contra Costa|California|94598|January - December Saturday 9:00 AM to 1:00 PM|-122.028129|37.928035|Healthcare Institution|N|Y|N|Y|N|Y|Y|N|Y|N|Y|Y|Y|Y|Y|N|N|Y|Y|N|N|Y|Y|N|N|5/8/2012 12:33:57 PM
22002663|Diamond Bar Farmers Market|http://www.farmernet.com|Calvary Chapel Church|Diamond Bar|Los Angeles|California|91765||-119.781|36.8199||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1004215|dickson county farmers market|http://dicksonfarmersmarket.com|284 cowan dr|dickson|Dickson|Tennessee|37055|May - September|-87.3863437|36.065293|Local government building grounds|N|N|N|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|N|N|Y|N|N|N|N|N|5/27/2012 5:32:13 AM
22003107|Dietrich's Farm Market||3910 Avon Lake Road|Litchfield|Medina|Ohio|||-82.023|41.1665||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1002643|Dig It!|http://www.thresholdpa.org|P.O Box 404|Lancaster||Pennsylvania|17608||||Mobile Market|Y|N|Y|Y|Y|N|N|N|Y|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|Y|N|N|5/9/2012 9:35:17 AM
22003615|Dillingham Farmers Market||by the Hockey Rink|Dillingham||Alaska|99576||-158.458|59.0397||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001949|Dillon Farmers Market||Wells Fargo Bank parking lot|Dillon|Beaverhead|Montana|59725||-112.637|45.2178||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
21001185|Dillon Farmers' Market|http://www.townofdillon.com|Buffalo Street|Dillon|Summit|Colorado|80435|January - December Friday 9:00 am to 2:00 pm|-105.548|38.9973|Closed-off public street|N|N|N|N|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|Y|N|N|4/6/2011 12:05:18 PM
1002412|Dimondale Farmers' Market||136 N. Bridge St.|Dimondale|Eaton|Michigan|48821|June - October Thursday 3:00 PM to 7:00 PM|-84.64839|42.64605|Local government building grounds|N|Y|N|Y|N|Y|Y|N|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|5/7/2012 1:53:47 PM
22002684|Dinsmore Farmers Market||Hwy. 36 & Dinsmore Store|Hayfork|Humboldt|California|96041||-123.38|40.4157||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22002660|Dinuba Farmers Market||L & Tulare St.|Dinuba|Tulare|California|93618||-119.389|36.5464||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22003461|Discover Sycamore's Farmers Market|http://www.sycamorechamber.com|300 W Elm St.|Sycamore|Dekalb|Illinois|60178||-88.6871|41.9877||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004808|Divide Farm Exchange||2968 Highway 49|Cool|El Dorado|California|||-121.017|38.8875||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1004875|Divisidero Certified Farmers' Market|http://www.pcfma.com/market_home.php?market_id=63|1326 Grove St.|San Francisco|San Francisco|California|94117|January - December Sunday 10:00 AM to 2:00 PM|-122.4384765|37.7759726|Closed-off public street|N|Y|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|N|N|Y|N|Y|N|Y|Y|Y|N|N|6/13/2012 1:07:18 PM
22002753|Division Street Chicago Farmers Market||1200 N Dearborn|Chicago||Illinois|60610||-87.6304|41.9042||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1003742|Dixboro Farmers' Market|http://www.dixborofarmersmarket.org|5221 Church Road|Ann Arbor|Washtenaw|Michigan|48105|May - October Friday 3:30 PM to 7:30 PM|-83.65634|42.312497|Educational institution|Y|N|N|N|Y|Y|Y|N|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|5/19/2012 6:46:29 AM
1001325|Dixie Lee Farmers Market|http://www.dixieleefarmersmarket.com/|12740 Kingston Pike|Knoxville|Knox|Tennessee|37934|April - October Saturday 9:00 AM to 12:00 PM|-84.2094222222|35.8671361111|Private business parking lot|Y|N|N|N|N|Y|Y|Y|Y|Y|N|Y|Y|Y|N|N|Y|Y|N|Y|Y|Y|Y|Y|N|4/27/2012 7:34:46 PM
22003046|Dixon CFM|http://www.pcfma.com/markethome.php?market_id=4|East B Street|Dixon|Solano|California|95620||-121.821|38.4465||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1002791|Dixon Co-op Farmers' Market||215 Hwy 75|Dixon|Rio Arriba|New Mexico||June - October Wednesday 4:00 PM to 7:00 PM|-105.887|36.1974|Private business parking lot|N|Y|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|5/9/2012 7:24:35 PM
1004777|Dixon Park District Farmers Market|http://www.dixonparks.com|317 W. Third St.|Dixon|Lee|Illinois|61021|May - October Wednesday 7:00 AM to 12:00 PM, Saturday 7:00 AM to 12:00 PM|-89.485273|41.841048|Other|N|N|N|N|N|N|N|N|N|Y|N|N|Y|N|N|N|Y|N|N|N|N|N|N|N|N|6/5/2012 12:17:26 PM
1002556|DNR Farmers' Market|http://www.aaedc.org/images/stories/pdf/AACountyFarmersMarketSummer%202010-web.pdf|580 Taylor Ave.|Annapolis|Anne Arundel|Maryland|21401|June - September Thursday 3:00 PM to 6:00 PM|-76.504583|38.982898|Federal/State government building grounds|Y|Y|N|Y|N|Y|N|N|Y|Y|N|Y|Y|Y|N|N|Y|Y|N|Y|Y|N|N|N|N|5/8/2012 11:32:16 AM
22003580|Doddridge County FFA Farmers Market||Football Field|West Union||West Virginia|26456||-80.777|39.2966||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001502|Dodge City Farmers Market||Wyatt Earp Parking Lot|Dodge City|Ford|Kansas|||-100.02|37.7581||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004809|Doherty High School Farmers Market||4515 Barnes Rd.|Colorado Springs||Colorado|||-104.744|38.8946||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1003436|Dolgeville Farmer's Market||Helmer Ave|Dolgeville|Herkimer|New York||May - October Friday 8:00 AM to 12:00 PM|-74.7713|43.1042|Local government building grounds|N|Y|Y|N|N|Y|N|Y|N|N|N|Y|Y|N|Y|Y|N|Y|N|Y|N|N|Y|N|N|5/16/2012 7:55:57 PM
22001463|Dollar Store Farmers Market||111 N 1st St., south parking lot|Forest City|Winnebago|Iowa|50436||-92.9844|45.2791||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001158|Doña Ana Farmers' Market||Doña Ana Plaza, Cristo Rey St|Doña Ana||New Mexico|||-106.816|32.3864||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001455|Donnellson Farmers Market||Railroad Park on Main Street|Donnellson|Lee|Iowa|52625||-91.5645|40.6462||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001461|Dorchester Fields Corner Farmers Market||Park Street, Shopping Center Parking Lot|Dorchester|Suffolk|Massachusetts|2124|July - October Saturday 9:00 AM to 11:30 AM|-71.0615|42.2987|Private business parking lot|N|Y|Y|Y|Y|Y|N|N|N|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|4/30/2012 12:16:21 PM
22004034|Dorchester Peabody Square Farmers Market|http://www.smams.org/index.php|1943 Dorchester Avenue|Dorchester||Massachusetts|2124||-71.0652|42.2844||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|1/19/2012 2:07:23 PM
1002107|Dorchester/Dorchester House Farmers Market|http://dorchesterhouse.org|Dorchester House, 1353 Dorchester Ave.|Dorchester|Bristol|Massachusetts|2122|July - October Tuesday 11:30 AM to 1:30 PM|-71.059592|42.304309|Healthcare Institution|Y|Y|N|Y|Y|N|N|N|Y|N|N|N|Y|N|N|N|N|N|N|Y|N|N|N|N|N|5/2/2012 11:00:06 AM
22004588|Dorchester/Grove Hall||461 Blue Hill Ave.|Dorchester|Suffolk|Massachusetts|2121||-71.083|42.3091||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22004032|Douglas Farmers Market||283 Main Street, E. N. Jenckes Store Museum|East Douglas||Massachusetts|1516||-71.7137|42.0722||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1003751|Douglas Mercado|http://www.douglasmercado.com|Raul Castro Park on 10th Street|Douglas|Cochise|Arizona|85607|April - October Sunday 10:00 AM to 2:00 PM|-109.550654|31.344218|Local government building grounds|N|Y|Y|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|N|N|Y|Y|Y|Y|N|Y|Y|Y|N|5/19/2012 11:32:22 AM
1000911|Douglass Farmers' Market|http://douglassfarmersmarket.wordpress.com|1000 West Paterson Street|Kalamazoo|Kalamazoo|Michigan|49007|June - August Tuesday 3:00 PM to 6:00 PM|-85.598452|42.303569|Other|N|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|N|N|4/26/2012 2:13:59 PM
1003896|Douglaston Greenmarket|http://www.grownyc.org|LIRR Station at 235th St & 41st Ave|Queens|Queens|New York|11363|July - November Sunday 8:00 AM to 3:00 PM|-73.7407274|40.7727419|Other|Y|Y|Y|Y|Y|Y|N|N|N|N|N|Y|Y|Y|N|N|N|N|N|N|N|N|N|N|N|5/22/2012 1:10:16 PM
1001891|Dousman Farmers Market|http://dousmanchamber.org/farmers_market.html|160 S. Main Street|Dousman|Waukesha|Wisconsin|53118|May - October Wednesday 2:00 PM to 6:00 PM|-88.47254|43.01184|Other|N|Y|N|N|N|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|N|Y|Y|N|N|5/1/2012 7:35:35 AM
1001931|Dover Farmers' Market|http://SeacoastGrowersAssociation.org|550 Cenral Ave.|Dover|Strafford|New Hampshire|3820|June Wednesday 2:15 PM to 6:00 PM October Wednesday 2:15 PM to 6:00 PM|-70.876236|43.20064|Private business parking lot|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|N|Y|Y|N|N|Y|5/1/2012 9:26:27 AM
21001788|Down Island Farmers' Market|http://tisburywharf.com|144 Beach Road|Vineyard Haven|Dukes|Massachusetts|2568|January - December Tuesday 9:00 am to 2:00 pm|-70.5966|41.4535|Private business parking lot|N|N|N|N|N|Y|N|Y|Y|N|Y|Y|Y|Y|Y|N|Y|N|N|Y|N|Y|Y|N|N|4/13/2011 6:28:47 PM
22003404|Downers Grove Farmers Market|http://www.indianboundaryymca.org|Main Street Metro Station|Downers Grove|DuPage|Illinois|60516||-88.0091|41.7951||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004810|Downey CFM||Second St. and La Reina St.|DOWNEY|Los Angeles|California|||-118.134|33.9419||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1004337|Downs Village Market||South Seminary St|Downs|McLean|Illinois|61736||-88.872764|40.394509|Local government building grounds|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|5/30/2012 12:22:22 PM
22002639|Downtown Albany Farmers Market||Tricentennial Park, at Broadway|Albany|Albany|New York|||-73.9079|43.0013||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22003652|Downtown Amory Farmers Market||1st Avenue North|Amory|Monroe|Mississippi|38821||-88.4862|33.987||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1000613|Downtown Anaheim Certified Farmers Market|http://www.anaheimfarmersmarket.com|205 Center Street Promenade|Anaheim|Orange|California|92805|January - December Thursday 12:00 PM to 7:00 PM, (Open year round rain or shine. Special Thanksgiving Market on the Wednesday before Thanksgiving. Closed Thanksgiving )|-117.916142|33.83376|Other|Y|Y|N|Y|Y|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|N|Y|Y|N|Y|Y|N|N|4/25/2012 2:11:47 PM
22000262|Downtown Batavia Public Market|http://www.downtownbataviany.com|Corner of Ellicott(Route 63) & Center Streets|City of Batavia|Genesee|New York|14020||-78.1827|42.9948||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Apr 16 2010 10:06AM
1004348|Downtown Bay City Farmers Market|http://www.downtownbaycityfarmersmarket.org|318 Sixth St|Bay City|Bay|Michigan|48708|May - October Thursday 10:00 AM to 3:30 PM, (June 21 thru August 30 hours exended to 5:50)|-83.8877893|43.5969764|Other|Y|Y|N|Y|Y|Y|Y|N|Y|Y|N|Y|Y|Y|Y|Y|Y|N|N|Y|Y|Y|Y|N|N|5/30/2012 1:34:14 PM
22003687|Downtown Bedford Farmers Market||Fort Bedford Park|Bedford|Bedford|Pennsylvania|15522||-77.6868|40.16||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001459|Downtown Beloit Farmer's Market|http://www.downtownbeloit.com|300 block of State Street and 400 block of East Grand Avenue|Beloit|Rock|Wisconsin|53511|June - October Saturday 8:00 AM to 1:00 PM|-89.0356|42.4997|Closed-off public street|N|Y|N|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|4/30/2012 12:12:35 PM
1003611|Downtown Berkeley Farmers' Market|http://www.ecologycenter.org/bfm|Center Street & Martin Luther King Jr., Way|Berkeley|Alameda|California|94702|January - December Saturday 10:00 AM to 3:00 PM|-122.271566|37.869806|Closed-off public street|N|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|5/17/2012 4:33:03 PM
22004812|Downtown Binghamton Farmers Market|http://www.binghamtonfarmersmarket.com|52 Court Street|Binghamton|Broome|New York|13901||-75.9095|42.0985||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1001111|Downtown Bloomington Farmers Market|http://www.downtownbloomington.org/index.php?id=6|101 S. Madison|Bloomington|McLean|Illinois|61701|November Saturday 10:00 AM to 1:00 PM, (This annual Thanksgiving Market occurs inside the U.S. Cellular Coliseum.)|-88.9954779|40.4786673|Other|Y|N|N|N|Y|Y|Y|N|N|Y|N|Y|Y|Y|Y|N|Y|N|N|N|Y|Y|Y|N|N|4/26/2012 5:44:16 PM
1001111|Downtown Bloomington Farmers Market|http://www.downtownbloomington.org/index.php?id=6|200 block of North Main to 100 block of West Jefferson to 200 block of North Center|Bloomington|McLean|Illinois|61701|May - October Saturday 7:30 AM to 12:00 PM, (The Outdoor Market begins the second Saturday of May and continues through the last Saturday in October.)|-88.994215|40.480398|Closed-off public street|Y|N|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|N|4/26/2012 5:44:16 PM
